media_type=video|key_frame=1|pkt_pts=3003000|pkt_pts_time=100.100000|pkt_dts=3003000|pkt_dts_time=100.100000|best_effort_timestamp=3003000|best_effort_timestamp_time=100.100000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=5026079|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=3333330|pkt_pts_time=111.111000|pkt_dts=3333330|pkt_dts_time=111.111000|best_effort_timestamp=3333330|best_effort_timestamp_time=111.111000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=5547070|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=4114110|pkt_pts_time=137.137000|pkt_dts=4114110|pkt_dts_time=137.137000|best_effort_timestamp=4114110|best_effort_timestamp_time=137.137000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=6722613|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=5003999|pkt_pts_time=166.799967|pkt_dts=5003999|pkt_dts_time=166.799967|best_effort_timestamp=5003999|best_effort_timestamp_time=166.799967|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=8080070|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=7117110|pkt_pts_time=237.237000|pkt_dts=7117110|pkt_dts_time=237.237000|best_effort_timestamp=7117110|best_effort_timestamp_time=237.237000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=11357258|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=7177170|pkt_pts_time=239.239000|pkt_dts=7177170|pkt_dts_time=239.239000|best_effort_timestamp=7177170|best_effort_timestamp_time=239.239000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=11462398|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=7526519|pkt_pts_time=250.883967|pkt_dts=7526519|pkt_dts_time=250.883967|best_effort_timestamp=7526519|best_effort_timestamp_time=250.883967|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=12001652|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=9169160|pkt_pts_time=305.638667|pkt_dts=9169160|pkt_dts_time=305.638667|best_effort_timestamp=9169160|best_effort_timestamp_time=305.638667|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=14545461|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=9910901|pkt_pts_time=330.363367|pkt_dts=9910901|pkt_dts_time=330.363367|best_effort_timestamp=9910901|best_effort_timestamp_time=330.363367|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=15713979|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=10660650|pkt_pts_time=355.355000|pkt_dts=10660650|pkt_dts_time=355.355000|best_effort_timestamp=10660650|best_effort_timestamp_time=355.355000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=16905834|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=11548537|pkt_pts_time=384.951233|pkt_dts=11548537|pkt_dts_time=384.951233|best_effort_timestamp=11548537|best_effort_timestamp_time=384.951233|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=18261871|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=12062050|pkt_pts_time=402.068333|pkt_dts=12062050|pkt_dts_time=402.068333|best_effort_timestamp=12062050|best_effort_timestamp_time=402.068333|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=19087066|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=13387374|pkt_pts_time=446.245800|pkt_dts=13387374|pkt_dts_time=446.245800|best_effort_timestamp=13387374|best_effort_timestamp_time=446.245800|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=21094478|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=14264250|pkt_pts_time=475.475000|pkt_dts=14264250|pkt_dts_time=475.475000|best_effort_timestamp=14264250|best_effort_timestamp_time=475.475000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=22477286|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=14561547|pkt_pts_time=485.384900|pkt_dts=14561547|pkt_dts_time=485.384900|best_effort_timestamp=14561547|best_effort_timestamp_time=485.384900|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=22881571|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=14861847|pkt_pts_time=495.394900|pkt_dts=14861847|pkt_dts_time=495.394900|best_effort_timestamp=14861847|best_effort_timestamp_time=495.394900|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=23341707|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=15435420|pkt_pts_time=514.514000|pkt_dts=15435420|pkt_dts_time=514.514000|best_effort_timestamp=15435420|best_effort_timestamp_time=514.514000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=24232790|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=18189171|pkt_pts_time=606.305700|pkt_dts=18189171|pkt_dts_time=606.305700|best_effort_timestamp=18189171|best_effort_timestamp_time=606.305700|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=28463458|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=18429411|pkt_pts_time=614.313700|pkt_dts=18429411|pkt_dts_time=614.313700|best_effort_timestamp=18429411|best_effort_timestamp_time=614.313700|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=28866569|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=19099080|pkt_pts_time=636.636000|pkt_dts=19099080|pkt_dts_time=636.636000|best_effort_timestamp=19099080|best_effort_timestamp_time=636.636000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=29870147|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=19159140|pkt_pts_time=638.638000|pkt_dts=19159140|pkt_dts_time=638.638000|best_effort_timestamp=19159140|best_effort_timestamp_time=638.638000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=29962026|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=19219200|pkt_pts_time=640.640000|pkt_dts=19219200|pkt_dts_time=640.640000|best_effort_timestamp=19219200|best_effort_timestamp_time=640.640000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=30055903|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=19279260|pkt_pts_time=642.642000|pkt_dts=19279260|pkt_dts_time=642.642000|best_effort_timestamp=19279260|best_effort_timestamp_time=642.642000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=30149802|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=19638619|pkt_pts_time=654.620633|pkt_dts=19638619|pkt_dts_time=654.620633|best_effort_timestamp=19638619|best_effort_timestamp_time=654.620633|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=30629106|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=20291271|pkt_pts_time=676.375700|pkt_dts=20291271|pkt_dts_time=676.375700|best_effort_timestamp=20291271|best_effort_timestamp_time=676.375700|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=31683351|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=20385365|pkt_pts_time=679.512167|pkt_dts=20385365|pkt_dts_time=679.512167|best_effort_timestamp=20385365|best_effort_timestamp_time=679.512167|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=31846810|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=20659639|pkt_pts_time=688.654633|pkt_dts=20659639|pkt_dts_time=688.654633|best_effort_timestamp=20659639|best_effort_timestamp_time=688.654633|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=32215816|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=22094072|pkt_pts_time=736.469067|pkt_dts=22094072|pkt_dts_time=736.469067|best_effort_timestamp=22094072|best_effort_timestamp_time=736.469067|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=34408653|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=22344322|pkt_pts_time=744.810733|pkt_dts=22344322|pkt_dts_time=744.810733|best_effort_timestamp=22344322|best_effort_timestamp_time=744.810733|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=34811099|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=23093070|pkt_pts_time=769.769000|pkt_dts=23093070|pkt_dts_time=769.769000|best_effort_timestamp=23093070|best_effort_timestamp_time=769.769000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=35925379|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=23153130|pkt_pts_time=771.771000|pkt_dts=23153130|pkt_dts_time=771.771000|best_effort_timestamp=23153130|best_effort_timestamp_time=771.771000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=36017050|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
media_type=video|key_frame=1|pkt_pts=23213190|pkt_pts_time=773.773000|pkt_dts=23213190|pkt_dts_time=773.773000|best_effort_timestamp=23213190|best_effort_timestamp_time=773.773000|pkt_duration=1001|pkt_duration_time=0.033367|pkt_pos=36105312|pkt_size=N/A|width=468|height=360|pix_fmt=yuv420p|sample_aspect_ratio=1:1|pict_type=I|coded_picture_number=0|display_picture_number=0|interlaced_frame=0|top_field_first=0|repeat_pict=0
